6374,6,,,,,,,,,
LCD,PLD,AGSA,Density,VF,dH,LNG-ANG_WC,ANG_WC,5bar,6bar,65bar
4.7399,4.20115,336.032,1.75805,0.3948,-26.50351108,13.76825402,9.81340723,58.61199428,72.3802483,68.42540151
10.5847,3.84767,2190.95,0.968927,0.6504,-21.73912294,220.1253565,140.9574764,92.61710172,312.7424582,233.5745781
37.52571,19.54108,6088.87,0.164116,0.9304,-7.597628254,228.9592919,121.8161535,12.25536946,241.2146614,134.071523
26.25291,12.57512,6072.13,0.207415,0.913,-7.943300244,379.0705858,143.8994012,14.05539104,393.1259768,157.9547922
25.17564,12.49369,5799.87,0.244994,0.8902,-9.846217524,397.6593269,157.4584359,19.78612982,417.4454567,177.2445657
4.51878,3.91316,434.955,1.20992,0.4704,-25.41144067,72.00653881,35.15763492,51.26437169,123.2709105,86.42200661
8.08398,4.98141,1842.51,0.915242,0.6036,-18.67042558,123.654154,82.2937784,100.5335961,224.1877501,182.8273745
8.10638,4.88927,1879.38,0.902679,0.605,-19.03454083,122.404525,76.2635188,102.4068106,224.8113356,178.6703294
7.89565,4.97897,1857.86,0.907269,0.6116,-18.73150939,123.7620605,75.54829839,95.86574361,219.6278041,171.414042
6.61027,6.23183,625.581,1.92553,0.4176,-19.18392214,77.34179361,54.52033921,59.32792129,136.6697149,113.8482605
7.54994,6.22752,2819.83,0.801255,0.702,-14.6695218,270.1702507,147.4409426,93.1188964,363.2891471,240.559839
7.02712,6.81539,927.034,1.69759,0.5918,-16.69368496,182.8663372,88.97611354,72.13830256,255.0046398,161.1144161
5.87217,4.28231,2500.02,0.954537,0.6616,-19.18674394,152.2995032,89.3173096,147.1617819,299.4612851,236.4790915
6.33732,4.06042,1932.12,1.18458,0.6222,-18.30524452,172.4106173,95.4447755,120.6799703,293.0905876,216.1247458
5.64584,4.05596,1714.92,1.01371,0.6096,-21.00701235,139.8518489,86.2291128,116.2670095,256.1188584,202.4961223
6.88379,6.45442,969.06,1.62124,0.5722,-18.16870554,126.2253523,79.513366,105.5064924,231.7318447,185.0198584
5.83174,5.68454,395.202,1.51867,0.4036,-20.67680537,30.96640659,13.83430222,37.33153984,68.29794643,51.16584206
5.73292,4.38571,927.807,1.22616,0.5176,-23.26382173,96.40294508,38.77405278,89.84114672,186.2440918,128.6151995
7.26399,5.25081,1925.33,0.96381,0.5882,-19.29198851,139.1380358,77.6452944,100.6617743,239.7998101,178.3070687
6.57451,5.5873,1839.35,0.939158,0.604,-17.70461688,124.8232714,65.7937355,100.1642425,224.9875139,165.957978
11.69294,6.93274,2507.52,0.710904,0.6994,-19.71338614,239.2502904,142.3162346,98.03622437,337.2865148,240.352459
10.64181,4.52481,2552.15,0.89363,0.6776,-17.18815779,224.3953623,129.360766,86.55406237,310.9494247,215.9148284
8.54501,7.28684,1278.53,0.99094,0.599,-17.04090815,146.6259984,84.35290492,78.92103608,225.5470345,163.273941
8.03493,4.40002,644.475,1.14872,0.4848,-26.85738032,51.85772716,35.30873266,77.23537384,129.093101,112.5441065
4.9083,4.51433,387.757,1.8749,0.456,-24.97448237,20.17466183,14.95805141,69.81872233,89.99338416,84.77677374
4.91504,4.51953,384.994,1.87821,0.4558,-24.98833542,20.55677562,15.25066989,69.23755957,89.79433519,84.48822946
9.42427,4.27216,1610.56,0.982453,0.6066,-21.12547435,192.9532237,118.3608233,77.06478318,270.0180069,195.4256065
7.01648,4.5072,934.006,1.06034,0.555,-18.64676046,117.9338912,58.55264295,60.89483785,178.828729,119.4474808
10.88001,10.50387,1102.24,1.19375,0.6004,-21.47441406,157.6126362,78.40386925,77.37850385,234.99114,155.7823731
8.40904,7.88535,1777.64,0.999021,0.607,-19.95197706,171.7316149,98.19615495,73.22875985,244.9603747,171.4249148
10.6197,8.65931,2151.16,0.747212,0.6408,-23.03206747,207.386471,117.2262046,78.23861619,285.6250872,195.4648208
9.66818,6.8565,1380.24,1.11027,0.5908,-19.80096389,168.0198744,85.379956,108.7858068,276.8056812,194.1657628
6.82031,5.9875,909.584,1.17466,0.5078,-19.16622662,87.01785582,49.58037622,79.91890708,166.9367629,129.4992833
6.83308,6.12106,885.204,1.18929,0.5126,-19.50826554,91.33579045,50.24134975,80.01379615,171.3495866,130.2551459
6.57416,5.03625,692.666,1.28148,0.4656,-21.35277458,53.48599596,32.23065186,71.12176654,124.6077625,103.3524184
4.9496,4.4506,616.352,1.68807,0.482,-24.31264546,52.9024176,27.9233704,116.0746392,168.9770568,143.9980096
5.44554,4.19244,1587.46,1.31908,0.5974,-18.42815281,161.5300033,99.5903537,111.3106687,272.840672,210.9010224
9.68612,9.39764,1124.9,1.03773,0.5868,-15.18812521,177.3620869,96.41922198,40.58135612,217.943443,137.0005781
6.07916,3.82644,3251.3,0.772367,0.6878,-13.09898515,262.1634692,107.8467057,29.52938823,291.6928574,137.3760939
19.26045,15.71248,3310.41,0.424639,0.8372,-16.0007175,356.771589,159.1467357,37.47063294,394.2422219,196.6173686
19.47488,13.27772,3753.89,0.402001,0.8346,-13.70274592,351.5519603,150.7264716,30.8685108,382.4204711,181.5949824
9.6188,8.65235,2948.81,0.750661,0.6692,-18.21304796,220.5607959,134.6741139,98.00810367,318.5688996,232.6822176
14.24572,5.52422,2425.44,0.741721,0.7126,-13.00649707,290.2034364,144.4554022,53.6256266,343.829063,198.0810288
7.85983,4.2994,1031.17,1.05112,0.6054,-20.63567334,185.7022187,98.0638532,106.7272662,292.4294849,204.7911194
9.91084,4.94321,2023.49,0.792408,0.6302,-16.50233382,176.0842037,88.73150692,82.46996768,258.5541714,171.2014746
7.21454,5.63203,962.545,1.06453,0.4958,-26.85054457,81.91119525,41.41039385,65.23658305,147.1477783,106.6469769
11.74827,7.33698,2060.52,0.9638,0.7128,-13.72458933,276.8465672,153.863108,55.81817969,332.6647469,209.6812877
12.50781,11.51164,2001.54,0.899872,0.7238,-18.62875957,295.3391549,152.4760441,48.00619545,343.3453503,200.4822395
12.20276,11.17828,1911.69,0.934439,0.7158,-18.66552078,286.896932,150.3379543,50.53691093,337.4338429,200.8748652
12.16451,6.87343,2997.35,0.774775,0.7066,-15.27588383,291.9707361,151.6024483,74.83479416,366.8055303,226.4372425
6.31092,5.4451,743.833,1.11362,0.4926,-18.0034277,86.30488616,55.38834628,43.76774554,130.0726317,99.15609182
12.69936,7.89199,1531.63,1.08786,0.6204,-25.48294479,174.8062856,93.56915008,81.57616092,256.3824465,175.145311
4.56554,4.01347,787.192,1.5219,0.5324,-21.65619866,109.4567428,42.02468806,79.22139534,188.6781381,121.2460834
5.27678,3.99297,1046.17,1.01321,0.5368,-23.60843981,60.22551122,35.25482252,98.91780348,159.1433147,134.172626
5.48228,4.93668,955.777,1.18498,0.5306,-22.70513607,68.35561378,28.79628498,93.07068442,161.4262982,121.8669694
5.65614,4.89759,1118.62,1.11309,0.5586,-21.14792161,101.5072418,44.98105963,87.52806067,189.0353025,132.5091203
5.44142,4.51467,601.015,1.81828,0.5076,-21.55347347,79.61657103,30.54543143,81.34603047,160.9626015,111.8914619
9.24101,4.05867,959.121,1.29968,0.52,-31.78238596,57.2816219,33.959053,141.0555087,198.3371306,175.0145617
7.0547,5.80911,3825.28,0.682418,0.715,-15.08034493,224.8401912,126.3344805,105.8562625,330.6964537,232.190743
5.99991,4.88169,1706.59,1.10463,0.6184,-18.18652487,159.7923893,91.3140775,102.766415,262.5588043,194.0804925
12.92538,6.29785,2623.96,0.898119,0.6828,-17.8441506,252.075982,139.594363,77.28087558,329.3568576,216.8752386
5.16583,4.20229,779.923,1.16624,0.5142,-23.78130657,66.13353867,28.34204167,77.72317493,143.8567136,106.0652166
7.13491,5.24025,2225,0.961266,0.6418,-17.04865367,179.258902,117.9428646,82.47055052,261.7294525,200.4134151
5.34617,4.27166,168.032,2.14248,0.3902,-32.42909404,9.44129023,7.58886494,55.8444372,65.28572743,63.43330214
9.02635,7.37185,2734.89,0.858551,0.738,-10.64438638,265.8898969,131.1632335,19.04084323,284.9307401,150.2040767
7.54763,6.30914,1503.6,1.01674,0.6098,-16.64439117,161.613833,95.45089792,82.88652338,244.5003564,178.3374213
6.44764,5.41267,2402.06,0.918977,0.6406,-17.92431085,154.5106043,81.592861,114.5857604,269.0963647,196.1786214
6.19215,5.21845,2146.44,0.959339,0.6236,-18.87617687,159.1702906,82.9643119,128.0862032,287.2564938,211.0505151
7.70901,5.72948,1734.69,1.0049,0.6112,-18.37270349,153.1647824,82.9708236,108.9942807,262.1590631,191.9651043
7.70743,7.14284,1544.09,1.03845,0.586,-19.06269802,156.9596215,86.6335072,136.927491,293.8871125,223.5609982
7.11646,6.19226,1457.08,1.03097,0.5848,-18.48092533,124.1854543,64.4740429,110.9080603,235.0935146,175.3821032
6.79615,5.75134,1338.8,1.10764,0.5666,-18.01318433,144.2920378,85.2817944,81.1726369,225.4646747,166.4544313
6.76349,5.81846,1357.89,1.11335,0.5736,-18.42264505,136.5615864,92.7519534,90.2739799,226.8355663,183.0259333
11.01739,9.30306,1374.48,1.02953,0.6562,-16.17614556,210.0596352,114.3097389,45.05637987,255.1160151,159.3661188
10.15665,8.69102,1383.24,1.04044,0.655,-15.62124939,203.8465613,107.9037403,34.96818972,238.814751,142.87193
9.37681,8.81485,1153.68,1.01975,0.6152,-13.75874823,173.8808451,85.92408164,26.57732836,200.4581735,112.50141
9.36802,8.84726,1140.35,1.01784,0.627,-13.78306561,172.7839651,85.8371617,25.6974717,198.4814368,111.5346334
12.36039,11.54677,1132.67,1.38142,0.6892,-13.75811342,257.9920609,156.3517384,65.01411513,323.006176,221.3658535
11.42499,9.15662,2606.74,0.715932,0.7574,-14.54573975,339.4335497,171.9649329,49.84231478,389.2758645,221.8072477
5.4946,5.30289,1868.31,0.925783,0.6062,-22.17016744,100.5839351,30.2398977,112.3469501,212.9308852,142.5868478
5.47244,4.59142,1512.66,1.03022,0.5602,-21.02931318,79.4563368,43.4291257,102.6631321,182.1194689,146.0922578
13.54985,9.13066,3143.05,0.629882,0.7794,-13.4764177,342.6592274,177.1784688,40.97467282,383.6339002,218.1531416
5.31376,5.06628,608.879,1.49933,0.437,-21.50446785,70.61349718,32.69989108,70.20291172,140.8164089,102.9028028
20.24597,8.58384,5368.02,0.340053,0.8648,-9.44347148,408.6747151,186.713025,22.70672888,431.381444,209.4197539
20.14565,8.54605,5353.8,0.342062,0.863,-9.469309415,408.2913509,186.3360736,23.21659604,431.5079469,209.5526696
42.79818,24.24061,6405.57,0.126526,0.9392,-6.971492514,184.6891754,109.0472785,10.56010962,195.249285,119.6073881
27.24034,13.9632,4785.05,0.334895,0.8624,-12.30023015,368.3666608,161.6879028,25.84180201,394.2084628,187.5297048
13.37019,12.10117,3450.5,0.621294,0.742,-15.05197446,296.7551811,161.2522464,58.53374626,355.2889274,219.7859927
8.75902,7.46421,2718.57,0.770453,0.676,-17.05461697,233.9402261,128.5329863,72.63387596,306.5741021,201.1668623
4.76621,4.42261,668.069,1.31454,0.4762,-30.88508151,10.5553024,9.0032085,144.1223898,154.6776922,153.1255983
33.05863,31.49051,3062.18,0.462445,0.8292,-14.45563087,255.896851,142.1444209,36.31126556,292.2081166,178.4556865
5.75316,3.83896,351.91,1.56773,0.4868,-34.52895814,32.590758,7.225049,142.1388536,174.7296116,149.3639026
12.85123,4.25072,1405.97,1.1719,0.6212,-31.70888051,158.4216983,84.1318978,139.4502462,297.8719445,223.582144
7.21036,5.21436,674.07,1.28754,0.459,-19.37894668,49.96204674,30.61492264,71.42166506,121.3837118,102.0365877
5.92256,4.27878,1459.74,1.03427,0.5748,-20.32244561,122.2937587,53.90182066,95.58534244,217.8791011,149.4871631
5.64744,4.1969,1283.49,1.08566,0.5582,-21.38154394,107.2063229,39.4908654,100.306651,207.5129739,139.7975164
6.99036,4.92473,2152.69,0.885864,0.6356,-17.37585899,162.9586405,93.46918931,91.63866599,254.5973065,185.1078553
5.3188,3.97632,1089.78,1.04154,0.473,-22.64391007,60.64036079,30.99182659,92.63378381,153.2741446,123.6256104
10.54661,10.45745,1532.3,0.882268,0.655,-16.03606991,206.9762431,110.1605291,59.04732647,266.0235696,169.2078556
10.35764,10.23297,1532.64,0.893987,0.63,-16.59805158,192.2037396,105.2560109,63.13776786,255.3415075,168.3937788
10.23749,10.11334,1117.13,1.01266,0.6084,-13.63252408,163.8703558,97.67064953,38.16984907,202.0402049,135.8404986
10.07029,9.95473,1119.35,1.02149,0.6036,-13.55529673,158.7886082,98.61771337,36.20755083,194.996159,134.8252642
10.32219,10.19883,1494.71,0.893387,0.6494,-16.33428919,191.1974885,104.4980075,58.22439622,249.4218847,162.7224037
10.36311,10.23127,1498.37,0.890303,0.6478,-16.14086833,198.6903313,106.1721988,58.90819327,257.5985246,165.0803921
10.32563,10.2098,946.742,1.16569,0.6056,-13.74381541,167.4777853,95.16806009,39.50152861,206.9793139,134.6695887
9.9082,9.78954,1121.89,1.03173,0.5902,-13.55146376,164.4143677,96.48481738,35.67619192,200.0905596,132.1610093
9.77409,9.63706,1303.13,0.990438,0.592,-15.13967574,165.7264733,95.53504857,59.42357373,225.150047,154.9586223
10.03622,9.89092,1335.81,0.960732,0.613,-15.30169727,172.952682,100.6231634,57.54167083,230.4943528,158.1648342
6.75364,5.16047,3156.46,0.798706,0.6402,-18.92827804,151.9126796,76.1837047,147.710816,299.6234956,223.8945207
6.64209,5.02845,3141.59,0.808218,0.6368,-19.25774897,141.5844107,71.3102801,151.7500317,293.3344424,223.0603118
7.19383,5.44633,3265.37,0.766283,0.6548,-17.99004241,196.4864692,91.8064772,137.8301111,334.3165803,229.6365883
6.75186,5.16957,3154.09,0.798706,0.64,-18.93680946,150.0074289,76.2744773,147.8737302,297.8811591,224.1482075
10.21454,6.03558,2730.76,0.764371,0.673,-16.1372475,262.9131035,147.1684321,94.10290423,357.0160077,241.2713363
8.00306,5.96794,3264.96,0.730038,0.687,-16.30824267,230.011809,123.0865323,109.3858592,339.3976682,232.4723915
5.76875,4.44638,746.277,1.26954,0.5084,-20.58978217,71.31117738,35.85569001,54.36590272,125.6770801,90.22159273
5.29029,4.21546,635.159,1.30564,0.5122,-21.99535881,67.56754751,30.72055685,57.64619879,125.2137463,88.36675564
4.87498,3.77095,527.818,1.35072,0.5034,-23.2709298,60.46524753,23.63006475,55.39231947,115.857567,79.02238422
5.12362,3.97858,597.937,1.3287,0.5126,-22.75181512,61.90168131,28.48622438,55.96149459,117.8631759,84.44771897
7.58549,7.19298,577.959,1.44287,0.4508,-18.79632342,66.66272599,34.94132379,73.89432481,140.5570508,108.8356486
10.54574,10.45121,692.34,1.07568,0.5316,-16.0662931,123.630019,68.21393199,35.60204981,159.2320688,103.8159818
5.33845,4.09504,846.229,1.50799,0.6042,-25.02459744,205.8157797,93.60062336,53.20402354,259.0198032,146.8046469
6.73458,3.84255,1458.59,1.14732,0.5966,-26.04974271,120.9157595,65.9939911,123.2868739,244.2026334,189.280865
6.20265,4.35013,2011.54,1.16306,0.6178,-19.50321458,148.3575148,87.6677201,123.057043,271.4145578,210.7247631
6.19335,4.27368,1933.07,1.1646,0.6174,-19.34946903,143.5487435,88.1051878,123.6125623,267.1613058,211.7177501
6.14614,4.2626,2191.42,1.06295,0.6258,-19.3780878,143.4643814,88.6159373,117.958159,261.4225404,206.5740963
15.21578,5.06222,977.304,1.31768,0.6412,-21.69964271,258.5269545,135.1857749,59.64848389,318.1754384,194.8342588
14.00278,4.06192,767.136,1.35807,0.6224,-18.03376305,223.6588784,106.913541,55.07034212,278.7292205,161.9838831
15.16495,5.42937,954.353,1.28137,0.472,-17.70104015,340.7052722,136.1585768,58.46735149,399.1726237,194.6259283
15.53135,9.65919,1765.57,0.735216,0.7352,-14.67321637,332.626731,158.3848092,48.60630743,381.2330384,206.9911166
15.93969,5.38602,781.08,1.55026,0.6876,-16.12583146,312.1288405,163.4647104,61.60478889,373.7336294,225.0694993
16.17666,10.50859,1570.48,0.819587,0.7656,-14.02416791,336.2591431,173.3953982,44.24381445,380.5029575,217.6392126
7.75357,4.72091,1461.22,1.06732,0.5544,-22.18806601,128.4596563,79.79715427,93.18675513,221.6464114,172.9839094
10.82145,10.4749,1414.52,1.13595,0.6172,-22.49009706,191.9555846,117.7780103,102.9472013,294.9027859,220.7252116
11.43013,9.61646,4456.97,0.476468,0.8196,-11.36697402,373.6417708,201.2002404,41.12446992,414.7662407,242.3247103
10.48182,8.62306,1538.76,0.830416,0.6236,-15.37377657,204.4255419,111.6784508,45.75609924,250.1816411,157.43455
10.02149,8.19038,1532.28,0.846676,0.6136,-15.58817506,194.532461,105.5661783,49.15477611,243.6872371,154.7209544
6.48201,4.71475,1683.16,1.10737,0.6042,-18.30371675,161.2133293,98.74543658,80.81374842,242.0270777,179.559185
10.23635,8.28637,3363.78,0.717556,0.7708,-8.896792897,320.8707349,145.6774273,16.67075221,337.5414871,162.3481795
9.01955,7.89385,3323.78,0.713962,0.7674,-8.244691141,314.2385549,142.2170561,15.13865754,329.3772124,157.3557136
6.17717,5.82599,4307.06,0.749009,0.7082,-16.6104849,216.6191999,133.6640585,129.089966,345.7091659,262.7540245
5.80659,5.55404,354.617,1.47379,0.3802,-24.32750193,32.61964071,21.61300385,51.75097129,84.370612,73.36397514
8.04962,5.28644,3605.99,0.683962,0.7172,-11.87218092,257.0060457,124.8694999,26.95502135,283.961067,151.8245212
8.04915,5.31359,3534.09,0.699237,0.7174,-12.00747163,256.3759414,129.1418731,27.11191318,283.4878546,156.2537863
8.07729,5.36514,3511.67,0.705667,0.72,-12.12833927,263.7684269,131.313896,28.64905419,292.4174811,159.9629502
8.11263,5.64009,4051.63,0.639388,0.7392,-11.41724207,283.5112261,135.7329931,24.2801911,307.7914172,160.0131842
8.13134,5.54983,3933.67,0.665352,0.7388,-11.79215474,289.2846902,140.9241955,26.51817118,315.8028614,167.4423667
8.16514,5.60091,3894.19,0.67222,0.7394,-11.89420784,289.2657583,141.3834272,28.34048646,317.6062448,169.7239137
6.49399,4.71424,1328.47,1.07075,0.585,-17.48660978,123.392867,73.51640571,69.19894969,192.5918167,142.7153554
6.21678,4.72062,1467.57,0.992771,0.5884,-17.29025821,135.5768969,70.27546741,66.64880499,202.2257019,136.9242724
6.49176,4.26641,1311.66,1.04973,0.5628,-17.18285344,133.7457025,75.13237005,66.00212955,199.747832,141.1344996
6.27069,4.79422,2280.86,0.943025,0.668,-18.09092208,209.6023711,108.3956359,101.5452135,311.1475846,209.9408494
4.28323,3.79801,947.835,1.30528,0.5092,-23.93170287,106.5094367,54.6536503,113.2861954,219.7956321,167.9398457
9.97626,6.15688,3030.79,0.782835,0.7306,-15.3898049,286.4858229,165.1830864,78.94827758,365.4341005,244.131364
5.61731,4.74798,1194.41,1.17978,0.5534,-19.4497842,93.3979674,67.637535,87.389684,180.7876514,155.027219
18.4936,4.06846,1660.99,0.9977,0.7322,-15.23153173,305.0879675,179.1535871,54.79626974,359.8842372,233.9498568
19.69299,7.98654,4876.5,0.409554,0.826,-11.02935241,379.6912584,178.9225795,28.12182079,407.8130792,207.0444003
14.73899,5.12647,2796.6,0.739806,0.7088,-14.36910588,284.2018799,156.5565635,73.06877527,357.2706552,229.6253388
7.30922,6.53578,773.59,1.59286,0.5162,-26.80085956,71.9767514,25.0367063,187.76429,259.7410414,212.8009963
13.79678,9.90606,3871.6,0.543859,0.815,-11.32288051,373.286069,201.5406948,40.27805792,413.5641269,241.8187527
5.92703,4.3432,1982.84,1.02128,0.6088,-20.15359803,125.5734173,56.8555308,115.2339168,240.8073341,172.0894476
8.61386,5.69718,1900.85,0.896671,0.6122,-21.61565306,164.8941651,91.46268181,88.85734049,253.7515056,180.3200223
8.3585,6.26342,2073.18,0.855984,0.6172,-21.25939685,164.3751346,96.89078055,98.24479875,262.6199333,195.1355793
9.55327,8.36638,649.439,1.61567,0.5078,-23.08433466,126.9818567,58.19601249,45.99502421,172.9768809,104.1910367
13.3117,8.62623,3760.71,0.583969,0.7246,-15.1791725,288.6076011,152.082362,61.07764537,349.6852465,213.1600074
13.14316,8.49712,3638.73,0.600599,0.7212,-15.5665751,281.1842379,150.3811582,64.04068101,345.2249189,214.4218392
11.24986,10.49756,1173.56,1.06367,0.5962,-28.3951756,165.6026468,92.14986855,80.00186485,245.6045116,172.1517334
21.31368,10.23686,3783.82,0.503862,0.7964,-15.63761166,329.9737774,162.0030722,50.87995869,380.8537361,212.8830309
21.10286,10.09364,3727.96,0.511736,0.7778,-15.97558978,325.5567455,162.6787592,53.59082358,379.1475691,216.2695828
21.88013,9.52705,3994.65,0.471575,0.7874,-14.92031583,334.3879647,161.2404992,47.73665003,382.1246147,208.9771492
10.29487,6.42172,3007.23,0.781793,0.7276,-15.24803645,296.1307304,169.6404167,74.67570178,370.8064322,244.3161185
7.36646,5.75458,1516.94,1.07595,0.6014,-16.27596408,166.7576681,96.76315559,67.86315951,234.6208276,164.6263151
18.61448,16.92881,4480.84,0.43749,0.8374,-10.97857434,376.3618174,171.2698641,28.08039645,404.4422138,199.3502605
5.22147,4.62031,532.315,1.62242,0.4264,-20.31325594,53.36860595,41.82404715,62.90251235,116.2711183,104.7265595
6.67557,4.28336,1071.8,1.36929,0.553,-19.1514421,137.309397,98.71661688,96.25708622,233.5664832,194.9737031
5.54904,4.6855,391.853,1.2621,0.4238,-21.06236748,26.40886206,19.61822044,38.4945004,64.90336246,58.11272084
6.48832,4.86094,932.038,1.33798,0.5134,-19.62483931,90.12123145,42.25375455,80.50500435,170.6262358,122.7587589
6.37536,4.74657,880.813,1.3786,0.4994,-20.38473809,75.15675475,38.52712495,84.41912775,159.5758825,122.9462527
